"자료명","저자","출판사","출판년도","소장처","ISBN","카카오제목","카카오작가","카카오번역자","카카오ISBN","카카오출판사","카카오출간일","카카오썸네일","카카오URL","책소개","알라딘표지","알라딘ISBN13","알라딘설명","알라딘카테고리ID","알라딘카테고리명"
"죽음 외","한용운 지음;권영민 엮음","태학사","2011","자료실","9788959664504 ","뷔히너 전집","게오르크 뷔히너","박종대","9788932912479.0","열린책들","2020-02-25","https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5253061%3Ftimestamp%3D20231201174532","https://search.daum.net/search?w=bookpage&bookId=5253061&q=%EB%B7%94%ED%9E%88%EB%84%88+%EC%A0%84%EC%A7%91","독일 작가 게오르크 뷔히너가 남긴 모든 문학 작품을 모은 전집 『뷔히너 전집』이 박종대 씨의 번역으로 열린책들에서 출간되었다. 열린책들 세계문학 시리즈의 247번째 책이다.  뷔히너는 시대를 앞서간 파격적인 형식과 독창적인 언어로 독일 현대극의 선구로 평가받는 뛰어난 수작들을 남긴 작가다. 그러나 스물세 살의 나이에 병환으로 갑작스럽게 숨을 거두어, 요절한 비운의 천재로 불리운다.  이른 나이에 죽음을 맞은 그가 생전에 남긴 작품은 단 네 편뿐이지만, 독일 문학사에 강렬한 흔적을 남겼다. 프랑스 혁명을 이끈 지도자였으나 본래 목적을 상실한 혁명에 환멸을 느끼며 단두대의 이슬로 사라진 혁명가 당통의 이야기를 다룬 희곡 「당통의 죽음」, 소외된 하층 계급의 인물을 최초로 비극의 주인공으로 내세워 사회의 부조리를 드러낸 희곡 「보이체크」, 권태로운 삶에 지친 왕자 레옹스가 정략결혼을 피해 달아나며 벌어지는 엉뚱하고 유쾌한 소동을 다룬 희극 「레옹스와 레나」, 천재적인 재능을 지녔음에도 사회와 화합하지 못하고 광기 속에서 비운의 삶을 살았던 실존 작가 렌츠의 이야기를 다룬 단편소설 「렌츠」 등 뷔히너의 전작을 이 책 한 권에 수록했다.  뿐만 아니라 당대의 전제 정치에 맞선 저항 운동에도 적극적이었던 뷔히너의 탁월한 정치적 격문 「헤센 지방의 전령」, 자연 과학에도 특출한 능력을 보였던 그의 과학자로서의 면모를 보여 주는 강연록 「뇌신경에 관한 시범 강연」도 함께 수록하여, 뷔히너의 다양한 모습을 독자들이 그려 볼 수 있도록 했다.  오늘날 그의 희곡들은 전 세계적으로 널리 공연되고 있으며, 전통적인 기승전결을 벗어난 열린 형식과 낭만성을 벗어난 냉철한 사실주의, 부조리와 소외 등 현대 연극의 주요한 특징들을 선구적으로 보여 준 작품들로 평가된다. 그의 이름을 기리기 위해 제정된 〈게오르크 뷔히너상〉은 현재 독일어권에서 가장 권위 있는 문학상으로 꼽힌다.  이 책을 번역한 전문 번역가 박종대 씨는 대부분 희곡들로 구성된 뷔히너의 작품들을 공연에도 적합한 생생하게 읽히는 우리말로 세심하게 옮겼다. 번역 원본으로는 독일 dtv 출판사의 『게오르크 뷔히너: 작품과 편지들Georg B?chner: Werke und Briefe』(엮은이: 카를 푀른바허Karl P?rnbacher, 게르하르트 샤우프Gerhard Schaub, 한스요아힘 짐Hans-Joachim Simm, 에다 치클러Edda Ziegler)을 사용했다. 현재로서는 가장 권위 있는 판본 중의 하나다.","https://image.aladin.co.kr/product/23399/62/coversum/8932912475_1.jpg","9788932912479","시대를 앞서 간 독일의 천재 작가 게오르크 뷔히너의 모든 문학 작품들을 수록했다. 뷔히너는 시대를 앞서간 파격적인 형식과 독창적인 언어로 독일 현대극의 선구로 평가받는 뛰어난 수작들을 남긴 작가다.","50922","국내도서>소설/시/희곡>독일소설"
"박명","한용운 지음;권영민 엮음","태학사","2011","자료실","9788959664498 ","박명","한용운","","9791189524104.0","토지","2018-11-29","https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F4819490%3Ftimestamp%3D20190302230158","https://search.daum.net/search?w=bookpage&bookId=4819490&q=%EB%B0%95%EB%AA%85","한용운 장편소설 박명(薄命)  굽이치고 휘돌아서 길이 오백여 리를 흐르는 동안에 농사 짓는 물로서는 많은 이익을 주며, 마침내 대경성(大京腥)의 칠십만 인구에게 음료수를 제공하고, 배와 떼를 운전하여서 모든 물화의 운수의 편의를 주면서 낮과 밤으로 흐르고 흘 러서 서해 바다로 들어가는 한강(漢江)은 너무도 유명하다. 그러한 한강 근원의 한 가닥인 설악산(雪嶽山) 물은, 그 한 잔에 지나지 못하는 첫 근원이 그 산의 제일 상봉인 청봉 (靑峰) 밑에 있는 봉정암(鳳頂庵)의 근처에서 나서, 이조 단 종(端宗) 때의 생육신(生六臣) 중의 한 사람으로 유명한 매 월 당 김 시습(梅月堂金時習)이 산에 올라 울고 물에 임하여 울다가 마침내 중이 되어서 부처님에게 귀의하던 오세암(五 歲庵) 밑으로, 또는 김삼연(金三淵)의 끼친 자취로 이름을 전하는 영시암(永矢庵)을 안고 돌아서, 그 산의 큰절인 백담 사(百潭寺)를 지나며 등, 칡, 댕댕이 덩굴을 뚫으며 바위 뿌 리를 감돌아서 구름과 안개의 맑고 거룩한 지역으로만 흐르 다가 티끌 세상의 첫걸음을 밟게 되는 데가 설악산의 첫 어 귀인 가평(加坪)이라는 동리였다. 그 동리의 북쪽으로 산기슭에 화전(火田) 비슷한 길찬 밭이 있는데, 누가 보든지 메마르게 보이는 밭이었다. 그 밭 중간 두둑의 한쪽 끝에서 김을 매고 있는 계집아이는 복(伏)지경 에 내리쬐는 볕을 가리기 위하여 조그마한 떨어진 수건에 물을 적셔서 머리 위에 얹었으나, 불 같은 햇볕과 김 같은 바람이 한 조각 수건에 전신 물기운의 서늘한 맛을 그 아이 에게 한 동안이라도 이바지할 수는 없는 일이었다. 그리하 여 그 아이는 바람에 날리는 머리 위의 수건을 몇 번이나 다듬거려서 고쳐 썼으나 그 수건은 마침내 뜨거운 볕을 가 려주지 못하였다. 그 아이는 호미 잡았던 손으로 이마에서 흘러서 눈으로 들어가는 땀줄기를 씻었다. 그렇게 할 때마 다 손에 묻었던 흙이 땀에 배어서 눈으로 들어가서 눈알은 쓰라리고 쓰라리곤 하였다. 그리하면 날아간 수건을 줍거나 치마끈의 한 끝으.....","https://image.aladin.co.kr/product/16831/66/coversum/e602433050_2.jpg","9791189524104","","57638","eBook>소설/시/희곡>한국소설>2000년대 이전"
"과학기술이 우리의 미래다","전국경제인연합회;국가과학기술위원회 편","전국경제인연합회출판부","2011","자료실","9788988807620 ","과학기술이 우리의 미래다!","곽우영 외 15명","","9788963741475.0","에프케이아이미디어(FKI미디어)","2011-11-29","","https://search.daum.net/search?w=bookpage&bookId=5577284&q=%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0%EC%9D%B4+%EC%9A%B0%EB%A6%AC%EC%9D%98+%EB%AF%B8%EB%9E%98%EB%8B%A4%21","우리나라 대표기업 최고기술경영자(CTO)들의 경험과 청소년들에게 제시할 미래비전이 담긴 수기집이 나왔다. 전국경제인연합회와 국가과학기술위원회는 최근 전경련 과학기술위원회 소속 대한민국 대표기업 최고기술경영자 16인의 수기집, ?과학기술이 우리의 미래다!?를 펴냈다. 이 책은 우리나라의 산업을 이끌어 나가고 있는 CTO들이 진로를 고민하고 있는 청소년을 위해 무엇을 할 수 있을까 고민한 끝에 자신의 경험과 생각을 직접 저술해낸 책으로 반도체, IT, 에너지, 소재산업 등 여러 분야에서 활동하는 CTO들의 이야기를 담아냈다. 세계 최초로 핸드폰에 명품을 입힌 ‘프라다폰’의 주역 LG전자 곽우영 부사장, 전자공학과 내에서도 비인기 전공이었던 반도체를 선택하여 연구에 매진, 지금의 삼성전자 반도체 사업 성공의 주역으로 인정받은 삼성전자 김기남 사장, IT 비전공자임에도 불구하고 국내 최초 IBM DE(Distinguished Engineer)로 선정된 한국IBM 남정태 전무, 2009년 전 세계를 강타한 신종플루의 위험 속에서 선견지명을 통해 빠른 백신개발과 공급에 성공하여 대한민국의 안전을 책임진 녹십자 허은철 부사장 등, 이 책을 읽다 보면 성공하는 사람들에게는 원칙적인 공통점이 있으면서도, 다른 한편으로 성공에 이르는 길이 다양하다는 것을 알게 될 것이다. 또한 CTO들 스스로 남들에게 쉽게 얘기하지 않았던 청소년 시절의 고민과 방황했던 이야기를 털어놓음으로써 이 책을 읽을 청소년들이 쉽게 공감하고 나도 해낼 수 있다는 자신감과 용기를 얻을 수 있을 것이다. CEO와는 달리 크게 조명 받지 못했으나, 묵묵히 자신의 길을 걸어 나아가며 대한민국의 성공신화를 이끌어낸 CTO들의 이야기를 통해 청소년들이 희망의 미래를 설계할 수 있기를 기대한다.","","","","",""
"만화로 보는 화학","김자홍;김효진","신아출판사","2011","자료실","9788959258208 ","만화로 보는 화학의 세계와 발견","컬툰스토리","","9791158506636.0","태믹스","2017-09-28","https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F3687592","https://search.daum.net/search?w=bookpage&bookId=3687592&q=%EB%A7%8C%ED%99%94%EB%A1%9C+%EB%B3%B4%EB%8A%94+%ED%99%94%ED%95%99%EC%9D%98+%EC%84%B8%EA%B3%84%EC%99%80+%EB%B0%9C%EA%B2%AC","우리의 주인공인 도래와 도람은 미래에서 온 정체불명의 도치와 함께 화학의 원리를 발견하고 화학의 세계에 대해 하나하나 알아봅니다. 원소에 이름을 붙여준 화학자, 세상 밖으로 튀어나온 원자와 분자, 유기물 합성에 성공한 화학자, 노벨상을 두 번이나 수상한 방사능의 발견 등으로 구성된 학습내용들을 재미있는 만화형식으로 구성하였습니다.","https://image.aladin.co.kr/product/10382/29/coversum/e822430831_1.jpg","9791158506636","","112085","eBook>어린이>학습만화"
"(Zumdahl)Chemistry","Steven S. Zumdahl","Houghton Mifflin Conpany","1997","자료실","669417947 ","일반화학(8TH EDITION)","ZUMDAHL","화학교재연구회","9788992603249.0","사이플러스","2010-03-01","https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1378531%3Ftimestamp%3D20221108000015","https://search.daum.net/search?w=bookpage&bookId=1378531&q=%EC%9D%BC%EB%B0%98%ED%99%94%ED%95%99%288TH+EDITION%29","일반화학 교재 <일반화학(8TH EDITION)>. 자연스러운 방법으로 화학의 개념들을 전개하는 이 교재는 관찰 결과를 먼저 제시하고, 관찰된 경향을 모형을 만들어 설명함으로서 학생들이 기계적으로 암기하기보다 과학적인 사고로 더 잘 이해하고 인식할 수 있도록 도움을 전한다. 또 예제와 연습문제를 포함하였다.","https://image.aladin.co.kr/product/608/80/coversum/899260324x_1.jpg","9788992603249","","8338","국내도서>대학교재/전문서적>자연과학계열>화학"
"화학","데니스 키어넌","이치사이언스","2010","자료실","9788981215160 ","완자 고등 화학1(2025)","비상교육 편집부","","9791166099892.0","비상교육","2022-10-26","https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6207045%3Ftimestamp%3D20241107164923","https://search.daum.net/search?w=bookpage&bookId=6207045&q=%EC%99%84%EC%9E%90+%EA%B3%A0%EB%93%B1+%ED%99%94%ED%95%991%282025%29","- 독자대상 : 수학능력시험 준비생 - 구성 및 특징 : 이론 + 문제","https://image.aladin.co.kr/product/30385/41/coversum/k462830968_1.jpg","9791166099892","","77129","국내도서>고등학교참고서>고등-문제집>과학탐구"
"물리학","배리 파커","이치사이언스","2010","자료실","9788981215153 ","완자 고등 물리학1(2025)","비상교육 편집부","","9791166099908.0","비상교육","2022-11-01","https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6207330%3Ftimestamp%3D20241107164928","https://search.daum.net/search?w=bookpage&bookId=6207330&q=%EC%99%84%EC%9E%90+%EA%B3%A0%EB%93%B1+%EB%AC%BC%EB%A6%AC%ED%95%991%282025%29","- 독자대상 : 수학능력시험 준비생 - 구성 및 특징 : 이론 + 문제","https://image.aladin.co.kr/product/30385/24/coversum/k742830867_1.jpg","9791166099908","","77129","국내도서>고등학교참고서>고등-문제집>과학탐구"
"오두막 편지","법정","이레","2001","자료실","9788957090932 ","오두막 편지(개정판)(양장본 Hardcover)","법정","","9788957090930.0","이레","2009-07-22","https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F751183%3Ftimestamp%3D20220903173823","https://search.daum.net/search?w=bookpage&bookId=751183&q=%EC%98%A4%EB%91%90%EB%A7%89+%ED%8E%B8%EC%A7%80%28%EA%B0%9C%EC%A0%95%ED%8C%90%29%28%EC%96%91%EC%9E%A5%EB%B3%B8+Hardcover%29","우리가 어디를 향해 가야 하는지 일깨워주는, 법정 스님의 산문집. 개정판. 강원도 산골의 오두막에서 자연과 함께 살아가고 있는 저자가 순수한 정신과 영혼의 언어로 쓴 편지를 담고 있다. 저자의 단순하고 충만한 삶이 묻어나는 편지는 삶이 들려주는 시처럼 아름답다.  이 책에는 저자의 풍부한 감수성은 물론, 넘치는 패기와 당당한 기개, 그리고 세상 사람들을 향한 뜨거운 열정이 들어 있다. 오두막에서의 일상을 그릴 때는 아름답고 서정적이며, 우리 사회의 참된 어른으로서 세상 사람들에게 조언을 던질 때는 지혜로우며, 그리고 개인적인 이야기를 꺼낼 때는 낮고도 차분하다.  때로는 부드롭게, 때로는 엄하게 건네지는 저자의 편지는 강원도 산골 오두막에서 보내진 것이지만, 마치 우리 옆에서 속삭이는 것처럼 가깝고 정겹다. 저자는 자연에서 얻은 힘으로 우리를 정화시킨다. 그것이 바로 저자의 편지가 지닌 치유와 위안의 힘이다. 인위적인 것이 섞이지 않은 소박하고 간소한 저자의 삶이 묻어난다. 개정판. 양장제본.","https://image.aladin.co.kr/product/87/41/coversum/8957090932_1.jpg","9788957090930","강원도 산골의 화전민이 살던 오두막. 전기도 들지 않는 그곳에서 법정 스님은 개울물을 길어 밥을 하고, 손수 만든 땔감으로 불을 지피고, 그 불로 물을 끓여 차를 달인다. 그리고 세상을 향해 편지를 쓴다. 이렇게 쓴 50편의 글을 모은 책이 <오두막 편지>. 소박하고 간소한 삶에서 우러나온 향기가 글마다 묻어난다.","51637","국내도서>종교/역학>불교>불교 문학"
"PRINCIPLES OF MODERN CHEMISTRY","OXTOBY NACHTRIEB","FREEMAN","1991","자료실","30535034 ","Principles of Modern Chemistry","Oxtoby David","","9781111427832.0","Brooks Cole Pub Co","2012-02-07","https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F2886301%3Ftimestamp%3D20190216120025","https://search.daum.net/search?w=bookpage&bookId=2886301&q=Principles+of+Modern+Chemistry","Long considered the standard for covering chemistry at a high level, PRINCIPLES OF MODERN CHEMISTRY, 7e, International Edition continues to set the standard as the most modern, rigorous, and chemically and mathematically accurate book on the market. Thoroughly revised and updated throughout to strengthen its sound ""atoms first"" approach, this authoritative book now features new content, and new art. In addition, the text is now more reader friendly without compromising its rigor. End-of-chapter learning aids now focus on only the most important key objectives, equations and concepts, making it easier for readers to locate chapter content, while new applications to a wide range of disciplines, such as biology, chemical engineering, biochemistry, and medicine deepen readers’ understanding of the relevance of chemistry in today’s world.","https://image.aladin.co.kr/product/1531/79/coversum/1111427836_1.jpg","9781111427832","","103557","외국도서>기술공학>기술공학>일반"
"CHEMISTRY","Theodore L. Brown","Prentice-Hall International","1991","자료실","131313762 ","Chemistry","Raymond Chang and Kenneth Goldsby","","9781259254581.0","McGraw-Hill Higher Education","2015-12-09","https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F3364510","https://search.daum.net/search?w=bookpage&bookId=3364510&q=Chemistry","Chang's best-selling general chemistry textbook takes a traditional approach and is often considered a student and teacher favorite. The book features a straightforward, clear writing style and proven problem-solving strategies. It continues the tradition of providing a firm foundation in chemical concepts and principles while presenting a broad range of topics in a clear, concise manner.  The tradition of Chemistry has a new addition with co-author, Kenneth Goldsby from Florida State University, adding variations to the 12th edition. The organization of the chapter order has changed with nuclear chemistry moving up in the chapter order.","https://image.aladin.co.kr/product/7688/81/coversum/1259254585_2.jpg","9781259254581","","0",""
