연도,시도,행정구,교육지원청,학교급,고등학교유형,학교세부유형,학교명,본분교,설립,상태,지역규모,학교개교일,우편번호,도로명주소,전화번호,팩스번호,홈페이지,학생수,도서관(실)수,좌석수,장서수,Unnamed: 22,Unnamed: 23,사서,사서교사,직원(사서자격증보유여부),Unnamed: 27,Unnamed: 28,예산액(단위:원),Unnamed: 30,Unnamed: 31,좌석당학생수,1인당장서수
2024,경남,진주시,진주,초등학교,,초등학교,수정초등학교,본교,공립,기존(원)교,중소도시,19700302,526-50 ,경상남도 진주시 진양호로84번길 20 (평거동. 수정초등학교),055-743-4966,055-748-0604,http://sujeong-p.gne.go.kr,1029,1,36,26830,26632,198,1,1.0,0,0,0,37220000,25200000,12020000,28.6,26.1
2024,경남,진주시,진주,초등학교,,초등학교,신안초등학교,본교,공립,기존(원)교,중소도시,19910301,526-96 ,경상남도 진주시 평거로139번길 8 (신안동. 신안초등학교),055-746-3716,055-746-2723,http://shinan-p.gne.go.kr,393,1,40,18214,18074,140,0,0.0,0,0,0,24600000,17700000,6900000,9.8,46.3
2024,경남,진주시,진주,초등학교,,초등학교,예하초등학교,본교,공립,기존(원)교,면지역,19370506,528-45 ,경상남도 진주시 정촌면 삼일로 50 (정촌면),055-754-9316,055-754-8935,http://yeha-p.gne.go.kr/,450,1,36,12797,12558,239,0,0.0,1,0,1,26990000,19650000,7340000,12.5,28.4
2024,경남,진주시,진주,초등학교,,초등학교,명석초등학교,본교,공립,기존(원)교,면지역,19491215,526-42 ,경상남도 진주시 명석면 광제산로 23 (명석면.명석초등학교),055-744-4987,055-744-3446,http://myeongseok-p.gne.go.kr/myeongseok-p/main.do,55,1,30,8384,8353,31,0,0.0,1,0,1,15500000,11300000,4200000,1.8,152.4
2024,경남,진주시,진주,초등학교,,초등학교,이반성초등학교,본교,공립,기존(원)교,면지역,19270423,526-13 ,경상남도 진주시 이반성면 오봉산로 762 (이반성면. 이반성초등학교),055-759-1871,055-759-2285,http://ibanseong-p.gne.go.kr,32,1,40,8453,8453,0,0,0.0,0,0,0,15920000,11700000,4220000,0.8,264.2
2024,경남,진주시,진주,초등학교,,초등학교,장재초등학교,본교,공립,기존(원)교,중소도시,19530705,527-31 ,경상남도 진주시 초북로 66 (초전동. 장재초등학교),055-759-3763,055-759-4435,http://jangjae-p.gne.go.kr/,1265,1,60,25649,25649,0,1,1.0,0,0,0,45980000,31680000,14300000,21.1,20.3
2024,경남,진주시,진주,초등학교,,초등학교,정촌초등학교,본교,공립,기존(원)교,중소도시,19160410,528-20 ,경상남도 진주시 동부로 11 (가좌동),055-753-9212,055-753-9213,http://jeongchon-p.gne.go.kr/,400,1,38,16873,16710,163,0,0.0,0,0,0,19640000,17000000,2640000,10.5,42.2
2024,경남,진주시,진주,초등학교,,초등학교,진주초등학교,본교,공립,기존(원)교,중소도시,18950924,526-85 ,경상남도 진주시 진주성로24번길 7 (인사동.진주초등학교),055-746-2341,055-746-2343,http://jinju-p.gne.go.kr/,160,1,30,10604,10595,9,0,0.0,1,0,1,21420000,15120000,6300000,5.3,66.3
2024,경남,진주시,진주,초등학교,,초등학교,진성초등학교,본교,공립,기존(원)교,면지역,19330430,526-24 ,경상남도 진주시 진성면 진성로355번길 10 . 진성초등학교 (진성면.진성초등학교),055-754-3019,055-759-5753,http://jinseongcho-p.gne.go.kr/,88,1,20,8480,8280,200,0,0.0,1,0,1,15546000,10596000,4950000,4.4,96.4
2024,경남,진주시,진주,초등학교,,초등학교,지수초등학교,본교,공립,기존(원)교,면지역,19210509,526-09 ,경상남도 진주시 지수면 지사로 806 (지수면. 지수초등학교),055-759-7822,055-754-5412,http://jisu-p.gne.go.kr,31,1,24,7501,7501,0,0,0.0,0,0,0,11348000,7939000,3409000,1.3,242.0
2024,경남,진주시,진주,초등학교,,초등학교,집현초등학교,본교,공립,기존(원)교,면지역,19250608,526-39 ,경상남도 진주시 집현면 지내길 271 (집현면.집현초등학교),055-772-6007,055-772-6441,http://gyphyun-p.gne.go.kr/,123,1,30,12465,12322,143,0,0.0,1,0,1,18050000,13100000,4950000,4.1,101.3
2024,경남,진주시,진주,초등학교,,초등학교,천전초등학교,본교,공립,기존(원)교,중소도시,19460915,527-22 ,경상남도 진주시 진주대로954번길 24 (칠암동. 천전초등학교),055-757-7112,055-759-4485,http://chunjun-p.gne.go.kr/,204,1,36,12880,12783,97,0,0.0,1,0,1,23020000,17600000,5420000,5.7,63.1
2024,경남,진주시,진주,초등학교,,초등학교,촉석초등학교,본교,공립,기존(원)교,중소도시,19810301,526-69 ,경상남도 진주시 평거로 259 (이현동. 촉석초등학교),055-746-2104,055-746-2304,http://chokseok-p.gne.go.kr,479,1,30,15411,15390,21,0,0.0,0,0,0,22600000,19000000,3600000,16.0,32.2
2024,경남,진주시,진주,초등학교,,초등학교,평거초등학교,본교,공립,기존(원)교,중소도시,19260506,526-48 ,경상남도 진주시 진양호로51번길 16 . 평거초등학교 (판문동),055-746-4408,055-747-9426,http://peonger-p.gne.go.kr,238,1,48,14097,13949,148,0,0.0,1,0,1,21440000,14240000,7200000,5.0,59.2
2024,경남,진주시,진주,초등학교,,초등학교,초전초등학교,본교,공립,기존(원)교,중소도시,20110301,527-34 ,경상남도 진주시 초전북로 62번길  9(초전동. 초전초등학교),055-761-6471,055-761-4173,http://chojeon-p.gne.go.kr,725,1,54,17718,17693,25,0,0.0,1,0,1,27142000,19882000,7260000,13.4,24.4
2024,경남,진주시,진주,초등학교,,초등학교,충무공초등학교,본교,공립,기존(원)교,중소도시,20190301,528-54 ,경상남도 진주시 사들로 70 (충무공동),055-755-0017,055-755-0037,http://chungmugong-p.gne.go.kr/,1583,1,52,14685,14645,40,1,1.0,0,0,0,50610000,36750000,13860000,30.4,9.3
2024,경남,진주시,진주,중학교,,일반중학교,경상국립대학교사범대학부설중학교,본교,국립,기존(원)교,중소도시,19840305,528-28 ,경상남도 진주시 가좌길29번길 63. 경상국립대학교사범대학부설중학교(가좌동. 경상대학교),055-772-4901,055-772-4903,http://gnubs-m.gne.go.kr,515,1,45,13681,13681,0,0,0.0,0,0,0,4000000,3000000,1000000,11.4,26.6
2024,경남,진주시,진주,중학교,,일반중학교,금곡중학교,본교,공립,기존(원)교,면지역,19710301,528-43 ,경상남도 진주시 금곡면 월아산로 255 (금곡면.금곡중학교),055-754-2047,055-758-9949,http://geumgok-m.gne.go.kr,23,1,36,13058,12995,63,0,0.0,0,0,0,10590000,8200000,2390000,0.6,567.7
2024,경남,진주시,진주,중학교,,일반중학교,대곡중학교,본교,공립,기존(원)교,중소도시,19520311,528-58 ,경상남도 진주시 소호로 8 (충무공동. 대곡중학교),055-795-0992,055-744-0008,http://jjdaegok-m.gne.go.kr/,870,1,99,13087,13062,25,1,1.0,0,0,0,27490000,20000000,7490000,8.8,15.0
2024,경남,진주시,진주,중학교,,일반중학교,명석중학교,본교,공립,기존(원)교,면지역,19710306,526-42 ,경상남도 진주시 명석면 광제산로12번길 8 (명석면.명석중학교),055-744-3034,055-744-3098,http://myeongseok-m.gne.go.kr/,27,1,36,8696,8639,57,0,0.0,1,0,1,11025000,8018000,3007000,0.8,322.1
2024,경남,진주시,진주,중학교,,일반중학교,문산중학교,본교,공립,기존(원)교,중소도시,19500415,528-53 ,경상남도 진주시 충의로 68 . 문산중학교 (충무공동),055-761-4008,055-761-2772,http://munsan-m.gne.go.kr/,967,1,51,15904,15791,113,1,1.0,0,0,0,39300000,28500000,10800000,19.0,16.4
2024,경남,진주시,진주,중학교,,일반중학교,반성중학교,본교,공립,기존(원)교,면지역,19520512,526-11 ,경상남도 진주시 사봉면 동부로 1917 (사봉면.반성중학교),055-754-6053,055-756-0080,http://banseong-m.gne.go.kr,80,1,20,9824,9716,108,0,0.0,0,0,0,13500000,11500000,2000000,4.0,122.8
2024,경남,진주시,진주,중학교,,일반중학교,지수중학교,본교,공립,기존(원)교,면지역,19710428,526-10 ,경상남도 진주시 지수면 용봉로 7 . 지수중학교 (지수면. 지수중학교),055-758-3051,055-758-1939,http://jisu-m.gne.go.kr/,19,1,22,6853,6754,99,0,0.0,1,0,1,9435000,7605000,1830000,0.9,360.7
2024,경남,진주시,진주,중학교,,일반중학교,진서중학교,본교,공립,기존(원)교,면지역,19530518,526-45 ,경상남도 진주시 수곡면 옥수로 625 (수곡면),055-754-5039,055-754-5016,http://jinseo-m.gne.go.kr,17,1,30,11141,11051,90,0,0.0,0,0,0,9200000,7500000,1700000,0.6,655.4
2024,경남,진주시,진주,중학교,,일반중학교,진주남중학교,본교,공립,기존(원)교,중소도시,19510831,527-25 ,경상남도 진주시 진주대로 900 (칠암동. 진주남중학교),055-752-0905,055-752-1395,http://jjnam-m.gne.go.kr/,577,1,58,18224,17835,389,0,0.0,1,1,0,20100000,14700000,5400000,9.9,31.6
2024,경남,진주시,진주,중학교,,일반중학교,진주봉원중학교,본교,공립,기존(원)교,중소도시,19840301,527-29 ,경상남도 진주시 진주성로 169 . 진주봉원중학교 (상봉동),055-742-7217,055-743-5468,http://bongwon-m.gne.go.kr/,104,1,39,14781,14781,0,0,0.0,1,0,1,12855000,11560000,1295000,2.7,142.1
2024,경남,진주시,진주,중학교,,일반중학교,진명여자중학교,본교,공립,기존(원)교,중소도시,19800305,527-78 ,경상남도 진주시 남강로1413번길 34 (하대동.진명여자중학교),055-758-7412,055-758-7415,http://jinmyeong-m.gne.go.kr,412,1,30,19481,19215,266,0,0.0,1,1,0,17000000,15000000,2000000,13.7,47.3
2024,경남,진주시,진주,중학교,,일반중학교,진주여자중학교,본교,공립,기존(원)교,중소도시,19250301,526-74 ,경상남도 진주시 평거로 195 (이현동.진주여자중학교),055-746-3183,055-746-3181,http://jinyeo-m.gne.go.kr/,658,1,70,17051,16431,620,1,1.0,0,0,0,20694000,13796000,6898000,9.4,25.9
2024,경남,진주시,진주,중학교,,일반중학교,진주제일중학교,본교,공립,기존(원)교,중소도시,20050301,526-99 ,경상남도 진주시 평거로 60 (평거동.진주제일중학교),055-748-2671,055-748-1937,http://jinjutop-m.gne.go.kr,677,1,55,13769,13654,115,1,1.0,0,0,0,31058000,22588000,8470000,12.3,20.3
2024,경남,진주시,진주,중학교,,일반중학교,진주중앙중학교,본교,공립,기존(원)교,중소도시,19470901,527-66 ,경상남도 진주시 모덕로 287 (하대동.진주중앙중학교),055-757-4812,055-757-4822,http://jinju-jungang-m.gne.go.kr,527,1,42,16573,16560,13,0,0.0,1,1,0,27624000,20404000,7220000,12.5,31.4
2024,경남,진주시,진주,중학교,,일반중학교,진주중학교,본교,공립,기존(원)교,중소도시,19250424,527-47 ,경상남도 진주시 의곡길 15 (상봉동. 진주중학교),055-741-4552,055-742-4822,http://jinju-m.gne.go.kr/,358,1,28,13640,13581,59,0,0.0,0,0,0,12700000,11000000,1700000,12.8,38.1
2024,경남,진주시,진주,중학교,,일반중학교,개양중학교,본교,공립,기존(원)교,중소도시,20080301,528-20 ,경상남도 진주시 동부로 27 (가좌동. 개양중학교),055-756-5501,055-756-5510,http://gaeyang-m.gne.go.kr/,475,1,49,12227,12227,0,0,0.0,0,0,0,23810000,17900000,5910000,9.7,25.7
2024,경남,진주시,진주,중학교,,일반중학교,경해여자중학교,본교,사립,기존(원)교,중소도시,19640121,526-51 ,경상남도 진주시 남강로29번길 30-6 . 경해여자중학교 (평거동),055-747-5294,055-747-5297,http://gyeonghaeyeo-m.gne.go.kr/,800,1,36,13635,13564,71,0,0.0,1,0,1,27032000,19800000,7232000,22.2,17.0
2024,경남,진주시,진주,중학교,,일반중학교,대아중학교,본교,사립,기존(원)교,중소도시,19550408,526-69 ,경상남도 진주시 서장대로185번길 14 (이현동),055-746-0061,055-743-4273,http://daea-m.gne.go.kr,575,1,72,11566,11550,16,0,0.0,1,0,1,14200000,13000000,1200000,8.0,20.1
2024,경남,진주시,진주,중학교,,일반중학교,삼현여자중학교,본교,사립,기존(원)교,중소도시,19710308,527-96 ,경남 진주시 돗골로 115 (상평동.삼현여자중학교),055-752-3341,055-761-1689,http://samhyeon-m.gne.go.kr/,836,1,75,23739,23595,144,0,0.0,1,1,0,27591000,20064000,7527000,11.1,28.4
2024,경남,진주시,진주,중학교,,일반중학교,진주동명중학교,본교,사립,기존(원)교,중소도시,19680511,527-33 ,경상남도 진주시 대신로 454-25 (초전동.진주동명중),055-753-4658,055-759-4516,http://www.jinjudongmyeong.ms.kr,676,1,42,9320,9320,0,0,0.0,0,0,0,26696000,18066000,8630000,16.1,13.8
2024,경남,진주시,진주,중학교,,일반중학교,진주동중학교,본교,사립,기존(원)교,면지역,19690301,526-29 ,경상남도 진주시 금산면 중천로 42 (금산면. 진주동중학교),055-763-3233,055-763-2589,http://jinjudong-m.gne.go.kr/,748,1,95,18170,18165,5,0,0.0,1,0,1,21720000,19710000,2010000,7.9,24.3
2024,경남,진주시,진주,중학교,,국제중학교,선인국제중학교,본교,사립,기존(원)교,면지역,20180301,526-03 ,경상남도 진주시 대곡면 월암로 341 (대곡면),055-745-2711,055-745-2715,http://suningukje-m.gne.go.kr/,88,1,13,4397,4392,5,0,0.0,1,0,1,14294000,8844000,5450000,6.8,50.0
2024,경남,통영시,경남,고등학교,일반고,일반고등학교,충무고등학교,본교,공립,기존(원)교,중소도시,19850305,530-58 ,경상남도 통영시 여황로 375 (북신동. 충무고등학교),055-642-9101,055-645-4159,http://chungmu-h.gne.go.kr/,490,1,30,18986,18466,520,0,0.0,1,0,1,24100000,20000000,4100000,16.3,38.7
2024,경남,통영시,경남,고등학교,일반고,일반고등학교,통영고등학교,본교,공립,기존(원)교,중소도시,19420430,530-77 ,경상남도 통영시 도남로 116 통영고등학교,055-646-3301,055-645-3306,http://tongyeong-h.gne.go.kr,845,1,40,22090,22081,9,0,0.0,1,0,1,37185000,30185000,7000000,21.1,26.1
2024,경남,통영시,경남,고등학교,일반고,일반고등학교,통영여자고등학교,본교,공립,기존(원)교,중소도시,19430409,530-65 ,경상남도 통영시 도리1길 19 (도천동. 통영여자고등학교),055-642-8512,055-646-4383,http://tygh-h.gne.go.kr,757,1,84,25066,24471,595,1,1.0,0,0,0,32292000,23520000,8772000,9.0,33.1
2024,경남,통영시,경남,고등학교,일반고,일반고등학교,충렬여자고등학교,본교,사립,기존(원)교,면지역,19620323,530-24 ,경상남도 통영시 용남면 견내량로 70 . 충렬여자고등학교 (용남면),055-645-4051,055-643-6496,http://chungryol-h.gne.go.kr,511,1,120,7460,7460,0,0,0.0,0,0,0,7100000,6000000,1100000,4.3,14.6
2024,경남,통영시,경남,고등학교,일반고,일반고등학교,동원고등학교,본교,사립,기존(원)교,면지역,19480814,530-21 ,경상남도 통영시 광도면 용호로 12-29 (광도면),055-650-7254,055-645-3093,http://dongwon-hs.gne.go.kr/,843,1,75,11630,11630,0,0,0.0,0,0,0,15700000,13600000,2100000,11.2,13.8
2024,경남,통영시,통영,초등학교,,초등학교,광도초등학교,본교,공립,기존(원)교,면지역,19380419,530-12 ,경상남도 통영시 광도면 노산1길 16 (광도면. 광도초등학교),055-641-6033,055-643-8722,http://gwangdo-p.gne.go.kr,97,1,35,10708,10708,0,0,0.0,1,0,1,13300000,11700000,1600000,2.8,110.4
2024,경남,통영시,통영,초등학교,,초등학교,남포초등학교,본교,공립,기존(원)교,중소도시,19480901,530-79 ,경상남도 통영시 남포1길 22 (도남동. 남포초등학교),055-648-7061,055-648-2068,http://nampo-p.gne.go.kr,21,1,13,8611,8466,145,0,0.0,1,0,1,12000000,7750000,4250000,1.6,410.0
2024,경남,통영시,통영,초등학교,,초등학교,도산초등학교,본교,공립,기존(원)교,면지역,19280907,530-03 ,경상남도 통영시 도산면 도산일주로 25 도산초등학교,055-643-9008,055-643-9009,http://tydosan-p.gne.go.kr,45,1,36,8986,8986,0,0,0.0,1,0,1,14620000,10680000,3940000,1.3,199.7
2024,경남,통영시,통영,초등학교,,초등학교,두룡초등학교,본교,공립,기존(원)교,중소도시,19450516,530-66 ,경남 통영시 도천5길 33-11 . 두룡초등학교 (도천동.두룡초등학교),055-643-8725,055-643-8724,http://dooryong-p.gne.go.kr,112,1,36,15411,15024,387,0,0.0,1,1,0,17811000,13090000,4721000,3.1,137.6
2024,경남,통영시,통영,초등학교,,초등학교,산양초등학교곤리분교장,분교장,공립,기존(원)교,도서벽지,19470901,530-88 ,경상남도 통영시 산양읍 곤리길 96 . 곤리분교장 (산양읍. 산양초교곤리분교장),055-646-3842,055-641-2905,http://gonri-p.gne.go.kr/gonri-p/main.do,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2024,경남,통영시,통영,초등학교,,초등학교,벽방초등학교,본교,공립,기존(원)교,면지역,19220415,530-08 ,경상남도 통영시 광도면 안정로 815 (광도면.벽방초등학교),055-649-3588,055-649-2042,http://byeokbang-p.gne.go.kr,342,1,30,10179,10147,32,0,0.0,1,0,1,19600000,18000000,1600000,11.4,29.8
2024,경남,통영시,통영,초등학교,,초등학교,사량초등학교,본교,공립,기존(원)교,도서벽지,19341120,531-03 ,경상남도 통영시 사량면 상도일주로 1584 (사량면. 사량초등학교),055-641-7660,055-641-8034,http://saryang-p.gne.go.kr,11,1,22,7506,7504,2,0,0.0,0,0,0,9180000,7500000,1680000,0.5,682.4
2024,경남,통영시,통영,초등학교,,초등학교,산양초등학교,본교,공립,기존(원)교,읍지역,19380413,530-84 ,경상남도 통영시 산양읍 산양중앙로 27 . 산양초등학교 (산양읍. 산양초등학교),055-642-1028,055-643-8054,http://sanyang-p.gne.go.kr/,53,1,31,11549,11418,131,0,0.0,0,0,0,15222000,10602000,4620000,1.7,217.9
2024,경남,통영시,통영,초등학교,,초등학교,산양초등학교풍화분교장,분교장,공립,기존(원)교,도서벽지,19410502,530-80 ,경상남도 통영시 산양읍 풍화일주로 388 . 풍화분교장 (산양읍. 산양초등학교풍화분교),055-642-1028,055-643-8054,http://punghwa-p.gne.go.kr,11,1,11,1960,1850,110,0,0.0,0,0,0,6280000,4800000,1480000,1.0,178.2
2024,경남,통영시,통영,초등학교,,초등학교,원량초등학교연화분교장,분교장,공립,기존(원)교,도서벽지,19460901,531-01 ,경상남도 통영시 욕지면 십리골길 40 (욕지면.원양초등학교연화분교장),055-642-6732,055-642-5442,http://wonryang-p.gne.go.kr,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0
2024,경남,통영시,통영,초등학교,,초등학교,용남초등학교,본교,공립,기존(원)교,면지역,19320913,530-27 ,경상남도 통영시 용남면 달포큰길 125 (용남면. 용남초등학교),055-645-7615,055-645-9451,http://tyyongnam-p.gne.go.kr/,533,1,34,18995,18709,286,1,1.0,0,0,0,28640000,19738000,8902000,15.7,35.6
2024,경남,통영시,통영,초등학교,,초등학교,원량초등학교,본교,공립,기존(원)교,도서벽지,19240513,531-00 ,경상남도 통영시 욕지면 서촌윗길 171-15 (욕지면.원량초등학교),055-642-5009,055-642-5442,http://wonryang-p.gne.go.kr/,13,1,25,7100,7087,13,0,0.0,1,0,1,11500000,9600000,1900000,0.5,546.2
2024,경남,통영시,통영,초등학교,,초등학교,원평초등학교,본교,공립,기존(원)교,면지역,19430301,530-23 ,경상남도 통영시 용남면 적촌길 203 (용남면. 원평초등학교),055-648-8463,055-646-2680,http://wonpyeong-p.gne.go.kr/,215,1,30,11737,11737,0,0,0.0,0,0,0,22219000,16150000,6069000,7.2,54.6
2024,경남,통영시,통영,초등학교,,초등학교,유영초등학교,본교,공립,기존(원)교,중소도시,19460902,530-59 ,경상남도 통영시 중앙로 225 (북신동. 유영초등학교),055-645-2155,055-644-4966,http://yuyeong-p.gne.go.kr/,514,1,30,23157,23142,15,0,0.0,1,1,0,26972000,19600000,7372000,17.1,45.1
2024,경남,통영시,통영,초등학교,,초등학교,인평초등학교,본교,공립,기존(원)교,중소도시,19710716,530-64 ,경상남도 통영시 평인일주로 91-1 인평초등학교(인평동),055-641-7988,055-648-8247,http://inpyong-p.gne.go.kr,145,1,25,10630,10547,83,0,0.0,0,0,0,16675000,13500000,3175000,5.8,73.3
2024,경남,통영시,통영,초등학교,,초등학교,죽림초등학교,본교,공립,기존(원)교,면지역,20070301,530-17 ,경상남도 통영시 광도면 신죽1길 17 (광도면. 죽림초등학교),055-649-6761,055-649-6864,http://juklim-p.gne.go.kr,960,1,60,22852,22635,217,0,0.0,1,1,0,36110000,26300000,9810000,16.0,23.8
2024,경남,통영시,통영,초등학교,,초등학교,진남초등학교,본교,공립,기존(원)교,중소도시,19280901,530-70 ,경상남도 통영시 도남로 38 (미수동. 진남초등학교),055-641-2301,055-641-5257,http://jinnam-p.gne.go.kr,599,1,40,23218,22972,246,0,0.0,0,0,0,31320000,21000000,10320000,15.0,38.8
2024,경남,통영시,통영,초등학교,,초등학교,충렬초등학교,본교,공립,기존(원)교,중소도시,19370410,530-57 ,경상남도 통영시 여황로 249 (명정동.충렬초등학교),055-645-2353,055-645-7637,http://chungryol-p.gne.go.kr/,81,1,33,8332,8188,144,0,0.0,0,0,0,16256000,11775000,4481000,2.5,102.9
2024,경남,통영시,통영,초등학교,,초등학교,충무초등학교,본교,공립,기존(원)교,중소도시,19810920,530-49 ,경상남도 통영시 비석2길 24 (정량동.충무초등학교),055-643-8720,055-646-3931,http://chungmu-p.gne.go.kr,265,1,28,14441,14441,0,0,0.0,1,1,0,23290000,16710000,6580000,9.5,54.5
2024,경남,통영시,통영,초등학교,,초등학교,통영초등학교,본교,공립,기존(원)교,중소도시,19080624,530-35 ,경상남도 통영시 무전3길 57 (무전동.통영초등학교),055-644-4199,055-643-4199,http://tongyong-p.gne.go.kr/,720,1,56,26161,25789,372,0,0.0,1,1,0,30375000,22748000,7627000,12.9,36.3
2024,경남,통영시,통영,초등학교,,초등학교,한려초등학교,본교,공립,기존(원)교,중소도시,19920318,530-75 ,경상남도 통영시 데메4길 50 (도남동. 한려초등학교),055-646-5547,055-643-2820,http://hanryo-p.gne.go.kr,237,1,11,15578,15233,345,0,0.0,1,1,0,23341000,16950000,6391000,21.5,65.7
2024,경남,통영시,통영,초등학교,,초등학교,한산초등학교,본교,공립,기존(원)교,도서벽지,19280917,530-92 ,경상남도 통영시 한산면 한산일주로 850-2 . 한산초등학교 (한산면. 한산중학교),055-648-5001,055-648-5005,http://hansan-pm.gne.go.kr,11,1,16,9651,9651,0,0,0.0,0,0,0,7000000,6500000,500000,0.7,877.4
2024,경남,통영시,통영,초등학교,,초등학교,제석초등학교,본교,공립,기존(원)교,면지역,20150301,530-17 ,경상남도 통영시 광도면 신죽1길 27 (광도면),055-725-7900,055-725-7903,http://tyjs-p.gne.go.kr/,1122,1,38,17437,17218,219,1,1.0,0,0,0,39467000,28740000,10727000,29.5,15.5
2024,경남,통영시,통영,중학교,,일반중학교,도산중학교,본교,공립,기존(원)교,면지역,19700301,530-03 ,경상남도 통영시 도산면 도산일주로 34 (도산면.도산중학교),055-646-4110,055-643-9004,http://dosan-m.gne.go.kr,314,1,32,11396,11381,15,0,0.0,1,0,1,18300000,12200000,6100000,9.8,36.3
2024,경남,통영시,통영,중학교,,일반중학교,사량중학교,본교,공립,기존(원)교,도서벽지,19710304,531-03 ,경상남도 통영시 사량면 진촌1길 72 (사량면. 사량중학교),055-642-6010,055-644-4971,http://saryang-m.gne.go.kr,3,1,24,7775,7740,35,0,0.0,0,0,0,1964000,1000000,964000,0.1,2591.7
2024,경남,통영시,통영,중학교,,일반중학교,산양중학교,본교,공립,기존(원)교,읍지역,19710303,530-84 ,경상남도 통영시 산양읍 산양중앙로 47 (산양중학교),055-642-1009,055-644-5298,http://sanyang-m.gne.go.kr,112,1,31,7266,7211,55,0,0.0,1,0,1,16037000,12193000,3844000,3.6,64.9
2024,경남,통영시,통영,중학교,,일반중학교,욕지중학교,본교,공립,기존(원)교,도서벽지,19461025,531-00 ,경상남도 통영시 욕지면 중촌길 121 (욕지면. 욕지중학교),055-645-5813,055-642-2606,http://yokji-m.gne.go.kr,8,1,24,10780,10604,176,0,0.0,0,0,0,10592000,7040000,3552000,0.3,1347.5
2024,경남,통영시,통영,중학교,,일반중학교,충무여자중학교,본교,공립,기존(원)교,중소도시,19810305,530-64 ,경상남도 통영시 평인일주로 75 . 충무여자중학교(인평동.충무여자중학교),055-645-8412,055-641-4714,http://cmgm-m.gne.go.kr,427,1,50,12335,12212,123,0,0.0,1,1,0,25634000,18615000,7019000,8.5,28.9
2024,경남,통영시,통영,중학교,,일반중학교,충무중학교,본교,공립,기존(원)교,중소도시,19821216,530-64 ,경상남도 통영시 평인일주로 65 (인평동),055-644-0001,055-641-4712,http://chungmu-m.gne.go.kr/,392,1,32,12041,12041,0,0,0.0,1,1,0,21139000,16269000,4870000,12.3,30.7
2024,경남,통영시,통영,중학교,,일반중학교,통영여자중학교,본교,공립,기존(원)교,중소도시,19430409,530-65 ,경상남도 통영시 도리1길 45 .통영여자중학교(도천동),055-645-2363,055-643-8734,http://tongyeongyeo-m.gne.go.kr,593,1,61,14795,14769,26,0,0.0,1,1,0,24470000,18850000,5620000,9.7,24.9
2024,경남,통영시,통영,중학교,,일반중학교,통영중학교,본교,공립,기존(원)교,중소도시,19420430,530-77 ,경상남도 통영시 봉수로 25 (봉평동. 통영중학교),055-649-6118,055-643-0003,http://tongyeong-m.gne.go.kr,541,1,38,13170,13170,0,0,0.0,1,1,0,23356000,17220000,6136000,14.2,24.3
2024,경남,통영시,통영,중학교,,일반중학교,한산중학교,본교,공립,기존(원)교,도서벽지,19510721,530-92 ,경상남도 통영시 한산면 한산일주로 850-2 (한산면. 한산중학교),055-648-5004,055-648-5005,http://hansan-pm.gne.go.kr,10,1,20,8345,8329,16,0,0.0,0,0,0,7100000,6600000,500000,0.5,834.5
2024,경남,통영시,통영,중학교,,일반중학교,통영중앙중학교,본교,공립,기존(원)교,중소도시,20100310,530-35 ,경상남도 통영시 무전3길 23-10 (무전동. 통영중앙중학교),055-648-0568,055-645-0568,http://tyja-m.gne.go.kr/,568,1,28,11073,11073,0,2,1.0,0,0,0,22320000,15500000,6820000,20.3,19.5
2024,경남,통영시,통영,중학교,,일반중학교,충렬여자중학교,본교,사립,기존(원)교,면지역,19560316,530-24 ,경상남도 통영시 용남면 견내량로 70 (용남면. 충렬여자중고등학교),055-645-6656,055-643-6496,http://chungnyeolyeo-m.gne.go.kr/,402,1,54,10473,10334,139,0,0.0,0,0,0,10200000,9600000,600000,7.4,26.1
2024,경남,통영시,통영,중학교,,일반중학교,동원중학교,본교,사립,기존(원)교,면지역,19470214,530-21 ,경상남도 통영시 광도면 용호로 12-29 . 동원중학교 (광도면),055-645-3328,055-644-4968,http://dongwon-ms.gne.go.kr,495,1,40,16035,16034,1,0,0.0,1,0,1,37965000,22520000,15445000,12.4,32.4
2024,경남,사천시,경남,고등학교,일반고,일반고등학교,곤양고등학교,본교,공립,기존(원)교,면지역,19730307,525-04 ,경상남도 사천시 곤양면 솥골길 120 . 곤양고등학교 (곤양면),055-853-0121,055-853-0123,http://gonyang-h.gne.go.kr,49,1,50,10405,10364,41,0,0.0,1,0,1,13380000,9380000,4000000,1.0,212.3
2024,경남,사천시,경남,고등학교,일반고,일반고등학교,삼천포중앙고등학교,본교,공립,기존(원)교,중소도시,19910301,525-50 ,경상남도 사천시 삼상로 145 (벌리동. 삼천포중앙고등학교),055-833-2716,055-833-2736,http://scpjungang-h.gne.go.kr,345,1,53,12259,12210,49,0,0.0,0,0,0,19791000,18671000,1120000,6.5,35.5
2024,경남,사천시,경남,고등학교,일반고,일반고등학교,사천고등학교,본교,사립,기존(원)교,읍지역,19860301,525-17 ,경상남도 사천시 사천읍 동문로 95 (사천읍.사천고등학교),055-855-1206,055-852-1690,http://sacheon-h.gne.go.kr,609,1,40,12539,12490,49,0,0.0,1,0,1,16100000,15000000,1100000,15.2,20.6
